,TemperatureC,Humidity,Conditions
2018-06-30 17:00:00+08:00,32.0,62.0,Humid and Mostly Cloudy
2018-06-30 18:00:00+08:00,31.1,67.0,Humid and Mostly Cloudy
2018-06-30 19:00:00+08:00,30.0,73.0,Humid and Mostly Cloudy
2018-06-30 20:00:00+08:00,29.5,75.0,Humid and Partly Cloudy
2018-06-30 21:00:00+08:00,29.3,76.0,Humid and Mostly Cloudy
2018-06-30 22:00:00+08:00,29.1,77.0,Humid and Mostly Cloudy
2018-06-30 23:00:00+08:00,28.9,76.0,Humid and Mostly Cloudy
2018-07-01 00:00:00+08:00,28.2,82.0,Humid and Mostly Cloudy
2018-07-01 01:00:00+08:00,28.6,75.0,Humid and Mostly Cloudy
2018-07-01 02:00:00+08:00,28.0,80.0,Humid and Mostly Cloudy
2018-07-01 03:00:00+08:00,27.7,79.0,Humid and Mostly Cloudy
2018-07-01 04:00:00+08:00,26.9,87.0,Humid and Mostly Cloudy
2018-07-01 05:00:00+08:00,27.3,86.0,Humid and Mostly Cloudy
2018-07-01 06:00:00+08:00,27.4,86.0,Humid and Mostly Cloudy
2018-07-01 07:00:00+08:00,28.2,85.0,Humid and Mostly Cloudy
2018-07-01 08:00:00+08:00,29.4,77.0,Humid and Mostly Cloudy
2018-07-01 09:00:00+08:00,30.5,72.0,Humid and Mostly Cloudy
2018-07-01 10:00:00+08:00,31.7,69.0,Humid and Mostly Cloudy
2018-07-01 11:00:00+08:00,32.7,65.0,Humid and Mostly Cloudy
2018-07-01 12:00:00+08:00,33.5,60.0,Humid and Mostly Cloudy
2018-07-01 13:00:00+08:00,34.1,56.00000000000001,Possible Light Rain
2018-07-01 14:00:00+08:00,33.7,59.0,Humid and Mostly Cloudy
2018-07-01 15:00:00+08:00,33.1,56.99999999999999,Humid and Mostly Cloudy
2018-07-01 16:00:00+08:00,33.8,56.00000000000001,Possible Light Rain
2018-07-01 17:00:00+08:00,30.7,64.0,Rain
2018-07-01 18:00:00+08:00,30.5,68.0,Possible Light Rain
2018-07-01 19:00:00+08:00,30.0,69.0,Humid and Mostly Cloudy
2018-07-01 20:00:00+08:00,29.5,71.0,Humid and Mostly Cloudy
2018-07-01 21:00:00+08:00,28.6,75.0,Humid and Overcast
2018-07-01 22:00:00+08:00,28.5,75.0,Humid and Overcast
2018-07-01 23:00:00+08:00,28.3,79.0,Humid and Overcast
2018-07-02 00:00:00+08:00,28.2,80.0,Humid and Mostly Cloudy
2018-07-02 01:00:00+08:00,28.1,81.0,Humid and Mostly Cloudy
2018-07-02 02:00:00+08:00,28.6,75.0,Humid and Mostly Cloudy
2018-07-02 03:00:00+08:00,27.8,83.0,Humid and Mostly Cloudy
2018-07-02 04:00:00+08:00,27.5,85.0,Humid and Mostly Cloudy
2018-07-02 05:00:00+08:00,27.8,84.0,Humid and Mostly Cloudy
2018-07-02 06:00:00+08:00,28.0,83.0,Humid and Mostly Cloudy
2018-07-02 07:00:00+08:00,28.2,85.0,Humid and Mostly Cloudy
2018-07-02 08:00:00+08:00,29.4,78.0,Possible Light Rain
2018-07-02 09:00:00+08:00,29.8,73.0,Possible Light Rain
2018-07-02 10:00:00+08:00,31.1,70.0,Rain
2018-07-02 11:00:00+08:00,31.0,68.0,Rain
2018-07-02 12:00:00+08:00,31.9,65.0,Humid and Mostly Cloudy
2018-07-02 13:00:00+08:00,32.9,60.0,Humid and Mostly Cloudy
2018-07-02 14:00:00+08:00,29.5,73.0,Humid and Mostly Cloudy
2018-07-02 15:00:00+08:00,30.6,72.0,Possible Light Rain
2018-07-02 16:00:00+08:00,31.0,70.0,Humid and Mostly Cloudy
2018-07-02 17:00:00+08:00,30.1,71.0,Humid and Mostly Cloudy
2018-07-02 18:00:00+08:00,29.9,71.0,Humid and Partly Cloudy
2018-07-02 19:00:00+08:00,28.9,75.0,Humid and Partly Cloudy
2018-07-02 20:00:00+08:00,28.5,76.0,Humid and Partly Cloudy
2018-07-02 21:00:00+08:00,27.7,79.0,Humid and Mostly Cloudy
2018-07-02 22:00:00+08:00,27.5,83.0,Humid and Partly Cloudy
2018-07-02 23:00:00+08:00,27.4,84.0,Humid and Partly Cloudy
2018-07-03 00:00:00+08:00,27.2,84.0,Humid and Partly Cloudy
2018-07-03 01:00:00+08:00,27.1,86.0,Humid and Partly Cloudy
2018-07-03 02:00:00+08:00,26.9,88.0,Humid and Mostly Cloudy
2018-07-03 03:00:00+08:00,26.7,89.0,Possible Light Rain
2018-07-03 04:00:00+08:00,26.5,93.0,Possible Light Rain
2018-07-03 05:00:00+08:00,26.9,91.0,Possible Light Rain
2018-07-03 06:00:00+08:00,26.9,91.0,Possible Light Rain
2018-07-03 07:00:00+08:00,27.6,87.0,Possible Light Rain
2018-07-03 08:00:00+08:00,29.4,80.0,Possible Light Rain
2018-07-03 09:00:00+08:00,30.4,75.0,Humid and Mostly Cloudy
2018-07-03 10:00:00+08:00,31.4,68.0,Humid and Partly Cloudy
2018-07-03 11:00:00+08:00,32.4,66.0,Humid and Partly Cloudy
2018-07-03 12:00:00+08:00,33.2,59.0,Humid and Partly Cloudy
2018-07-03 13:00:00+08:00,30.4,69.0,Possible Light Rain
2018-07-03 14:00:00+08:00,29.7,75.0,Rain
2018-07-03 15:00:00+08:00,29.1,77.0,Possible Light Rain
2018-07-03 16:00:00+08:00,28.9,78.0,Rain
2018-07-03 17:00:00+08:00,29.4,75.0,Possible Light Rain
2018-07-03 18:00:00+08:00,28.9,77.0,Humid and Mostly Cloudy
2018-07-03 19:00:00+08:00,28.7,78.0,Humid and Mostly Cloudy
2018-07-03 20:00:00+08:00,28.4,79.0,Humid and Mostly Cloudy
2018-07-03 21:00:00+08:00,28.2,80.0,Humid and Mostly Cloudy
2018-07-03 22:00:00+08:00,28.1,84.0,Humid and Mostly Cloudy
2018-07-03 23:00:00+08:00,28.6,82.0,Humid and Mostly Cloudy
2018-07-04 00:00:00+08:00,28.4,83.0,Humid and Mostly Cloudy
2018-07-04 01:00:00+08:00,28.3,84.0,Humid and Mostly Cloudy
2018-07-04 02:00:00+08:00,28.2,85.0,Humid and Mostly Cloudy
2018-07-04 03:00:00+08:00,28.0,86.0,Humid and Mostly Cloudy
2018-07-04 04:00:00+08:00,27.8,87.0,Humid and Mostly Cloudy
2018-07-04 05:00:00+08:00,28.2,85.0,Humid and Mostly Cloudy
2018-07-04 06:00:00+08:00,28.2,85.0,Humid and Mostly Cloudy
2018-07-04 07:00:00+08:00,28.3,84.0,Humid and Mostly Cloudy
2018-07-04 08:00:00+08:00,28.7,84.0,Humid and Mostly Cloudy
2018-07-04 09:00:00+08:00,30.4,76.0,Humid and Mostly Cloudy
2018-07-04 10:00:00+08:00,30.8,74.0,Humid and Mostly Cloudy
2018-07-04 11:00:00+08:00,32.3,65.0,Humid and Mostly Cloudy
2018-07-04 12:00:00+08:00,33.3,61.0,Humid and Mostly Cloudy
2018-07-04 13:00:00+08:00,33.8,59.0,Humid and Mostly Cloudy
2018-07-04 14:00:00+08:00,33.4,57.99999999999999,Humid and Mostly Cloudy
2018-07-04 15:00:00+08:00,34.1,57.99999999999999,Humid and Partly Cloudy
2018-07-04 16:00:00+08:00,33.9,56.00000000000001,Humid and Mostly Cloudy
2018-07-04 17:00:00+08:00,34.2,54.0,Possible Light Rain
2018-07-04 18:00:00+08:00,33.4,56.00000000000001,Humid and Mostly Cloudy
2018-07-04 19:00:00+08:00,32.5,60.0,Humid and Partly Cloudy
2018-07-04 20:00:00+08:00,31.0,68.0,Humid and Mostly Cloudy
2018-07-04 21:00:00+08:00,30.1,74.0,Humid and Mostly Cloudy
2018-07-04 22:00:00+08:00,30.0,75.0,Humid and Partly Cloudy
2018-07-04 23:00:00+08:00,29.8,76.0,Humid and Partly Cloudy
2018-07-05 00:00:00+08:00,29.2,77.0,Humid and Partly Cloudy
2018-07-05 01:00:00+08:00,29.1,78.0,Humid and Partly Cloudy
2018-07-05 02:00:00+08:00,28.4,81.0,Humid and Partly Cloudy
2018-07-05 03:00:00+08:00,28.2,82.0,Humid and Partly Cloudy
2018-07-05 04:00:00+08:00,27.8,83.0,Humid and Mostly Cloudy
2018-07-05 05:00:00+08:00,27.9,83.0,Possible Light Rain
2018-07-05 06:00:00+08:00,27.9,86.0,Possible Light Rain
2018-07-05 07:00:00+08:00,28.0,86.0,Humid and Mostly Cloudy
2018-07-05 08:00:00+08:00,29.8,74.0,Humid and Mostly Cloudy
2018-07-05 09:00:00+08:00,30.8,70.0,Humid and Mostly Cloudy
2018-07-05 10:00:00+08:00,31.7,67.0,Humid and Mostly Cloudy
2018-07-05 11:00:00+08:00,32.1,66.0,Humid and Mostly Cloudy
2018-07-05 12:00:00+08:00,32.8,63.0,Humid and Mostly Cloudy
2018-07-05 13:00:00+08:00,33.3,64.0,Humid and Partly Cloudy
2018-07-05 14:00:00+08:00,31.6,66.0,Humid and Mostly Cloudy
2018-07-05 15:00:00+08:00,31.3,72.0,Humid and Mostly Cloudy
2018-07-05 16:00:00+08:00,31.9,69.0,Possible Light Rain
2018-07-05 17:00:00+08:00,31.1,70.0,Rain
2018-07-05 18:00:00+08:00,30.9,73.0,Possible Light Rain
2018-07-05 19:00:00+08:00,29.9,74.0,Humid and Mostly Cloudy
2018-07-05 20:00:00+08:00,29.5,75.0,Humid and Mostly Cloudy
2018-07-05 21:00:00+08:00,28.8,78.0,Humid and Mostly Cloudy
2018-07-05 22:00:00+08:00,28.6,82.0,Humid and Mostly Cloudy
2018-07-05 23:00:00+08:00,28.6,82.0,Humid and Mostly Cloudy
2018-07-06 00:00:00+08:00,28.4,83.0,Humid and Mostly Cloudy
2018-07-06 01:00:00+08:00,28.3,84.0,Humid and Mostly Cloudy
2018-07-06 02:00:00+08:00,28.3,83.0,Humid and Mostly Cloudy
2018-07-06 03:00:00+08:00,28.2,84.0,Humid and Mostly Cloudy
2018-07-06 04:00:00+08:00,28.2,84.0,Humid and Mostly Cloudy
2018-07-06 05:00:00+08:00,27.7,87.0,Humid and Mostly Cloudy
2018-07-06 06:00:00+08:00,27.8,87.0,Humid and Mostly Cloudy
2018-07-06 07:00:00+08:00,28.4,85.0,Humid and Mostly Cloudy
2018-07-06 08:00:00+08:00,30.1,78.0,Humid and Mostly Cloudy
2018-07-06 09:00:00+08:00,30.6,72.0,Humid and Mostly Cloudy
2018-07-06 10:00:00+08:00,31.7,67.0,Humid and Mostly Cloudy
2018-07-06 11:00:00+08:00,32.4,64.0,Humid and Mostly Cloudy
2018-07-06 12:00:00+08:00,30.8,73.0,Humid and Mostly Cloudy
2018-07-06 13:00:00+08:00,30.4,72.0,Humid and Mostly Cloudy
2018-07-06 14:00:00+08:00,30.2,76.0,Possible Light Rain
2018-07-06 15:00:00+08:00,30.1,79.0,Possible Light Rain
2018-07-06 16:00:00+08:00,29.3,77.0,Humid and Mostly Cloudy
2018-07-06 17:00:00+08:00,29.5,74.0,Humid and Mostly Cloudy
2018-07-06 18:00:00+08:00,29.9,72.0,Humid and Partly Cloudy
2018-07-06 19:00:00+08:00,29.5,76.0,Humid and Partly Cloudy
2018-07-06 20:00:00+08:00,28.6,80.0,Humid and Overcast
2018-07-06 21:00:00+08:00,28.3,81.0,Humid and Overcast
2018-07-06 22:00:00+08:00,28.2,82.0,Humid and Partly Cloudy
2018-07-06 23:00:00+08:00,28.0,83.0,Humid and Mostly Cloudy
2018-07-07 00:00:00+08:00,27.2,88.0,Humid and Mostly Cloudy
2018-07-07 01:00:00+08:00,27.6,85.0,Light Rain
2018-07-07 02:00:00+08:00,26.7,89.0,Rain
2018-07-07 03:00:00+08:00,26.5,90.0,Rain
2018-07-07 04:00:00+08:00,26.4,94.0,Rain
2018-07-07 05:00:00+08:00,26.7,92.0,Rain
2018-07-07 06:00:00+08:00,27.3,89.0,Light Rain
2018-07-07 07:00:00+08:00,27.2,89.0,Humid and Mostly Cloudy
2018-07-07 08:00:00+08:00,28.3,84.0,Humid and Mostly Cloudy
2018-07-07 09:00:00+08:00,28.6,80.0,Humid and Mostly Cloudy
2018-07-07 10:00:00+08:00,29.0,81.0,Humid and Mostly Cloudy
2018-07-07 11:00:00+08:00,29.3,80.0,Humid and Overcast
2018-07-07 12:00:00+08:00,28.8,79.0,Humid and Overcast
2018-07-07 13:00:00+08:00,29.6,79.0,Humid and Overcast
2018-07-07 14:00:00+08:00,29.0,85.0,Rain
2018-07-07 15:00:00+08:00,26.3,89.0,Light Rain
2018-07-07 16:00:00+08:00,26.1,93.0,Light Rain
2018-07-07 17:00:00+08:00,26.8,89.0,Light Rain
2018-07-07 18:00:00+08:00,26.2,92.0,Light Rain
2018-07-07 19:00:00+08:00,26.0,89.0,Humid and Overcast
2018-07-07 20:00:00+08:00,25.9,90.0,Humid and Overcast
2018-07-07 21:00:00+08:00,25.8,91.0,Humid and Mostly Cloudy
2018-07-07 22:00:00+08:00,25.7,91.0,Humid and Mostly Cloudy
2018-07-07 23:00:00+08:00,25.6,91.0,Humid and Mostly Cloudy
2018-07-08 00:00:00+08:00,25.5,93.0,Humid and Mostly Cloudy
2018-07-08 01:00:00+08:00,25.4,93.0,Humid and Mostly Cloudy
2018-07-08 02:00:00+08:00,25.3,93.0,Humid and Mostly Cloudy
2018-07-08 03:00:00+08:00,25.1,94.0,Humid and Mostly Cloudy
2018-07-08 04:00:00+08:00,24.9,95.0,Light Rain
2018-07-08 05:00:00+08:00,25.3,92.0,Humid and Mostly Cloudy
2018-07-08 06:00:00+08:00,25.3,92.0,Humid and Mostly Cloudy
2018-07-08 07:00:00+08:00,25.9,89.0,Humid and Partly Cloudy
2018-07-08 08:00:00+08:00,26.8,85.0,Humid and Partly Cloudy
2018-07-08 09:00:00+08:00,28.7,80.0,Humid and Mostly Cloudy
2018-07-08 10:00:00+08:00,30.0,74.0,Humid and Partly Cloudy
2018-07-08 11:00:00+08:00,30.6,72.0,Humid and Partly Cloudy
2018-07-08 12:00:00+08:00,31.2,69.0,Humid and Mostly Cloudy
2018-07-08 13:00:00+08:00,31.4,65.0,Rain
2018-07-08 14:00:00+08:00,30.7,66.0,Rain
2018-07-08 15:00:00+08:00,29.0,76.0,Light Rain
2018-07-08 16:00:00+08:00,29.9,70.0,Humid and Mostly Cloudy
2018-07-08 17:00:00+08:00,31.3,65.0,Humid and Mostly Cloudy
2018-07-08 18:00:00+08:00,30.1,72.0,Humid and Mostly Cloudy
2018-07-08 19:00:00+08:00,28.9,74.0,Possible Light Rain
2018-07-08 20:00:00+08:00,28.6,75.0,Humid and Partly Cloudy
2018-07-08 21:00:00+08:00,27.9,82.0,Humid and Mostly Cloudy
2018-07-08 22:00:00+08:00,27.7,80.0,Humid and Mostly Cloudy
2018-07-08 23:00:00+08:00,27.0,83.0,Humid and Mostly Cloudy
2018-07-09 00:00:00+08:00,26.7,83.0,Humid and Mostly Cloudy
2018-07-09 01:00:00+08:00,26.6,83.0,Humid and Mostly Cloudy
2018-07-09 02:00:00+08:00,26.4,87.0,Humid and Mostly Cloudy
2018-07-09 03:00:00+08:00,26.2,87.0,Humid and Mostly Cloudy
2018-07-09 04:00:00+08:00,26.1,88.0,Humid and Mostly Cloudy
2018-07-09 05:00:00+08:00,25.8,90.0,Humid and Partly Cloudy
2018-07-09 06:00:00+08:00,25.9,86.0,Humid and Partly Cloudy
2018-07-09 07:00:00+08:00,26.6,83.0,Humid and Partly Cloudy
2018-07-09 08:00:00+08:00,28.5,75.0,Humid and Partly Cloudy
2018-07-09 09:00:00+08:00,29.7,71.0,Humid and Partly Cloudy
2018-07-09 10:00:00+08:00,30.9,67.0,Humid and Partly Cloudy
2018-07-09 11:00:00+08:00,31.3,63.0,Humid and Partly Cloudy
2018-07-09 12:00:00+08:00,31.8,64.0,Humid and Partly Cloudy
2018-07-09 13:00:00+08:00,31.9,68.0,Possible Light Rain
2018-07-09 14:00:00+08:00,32.4,61.0,Humid and Partly Cloudy
2018-07-09 15:00:00+08:00,32.9,56.99999999999999,Humid and Partly Cloudy
2018-07-09 16:00:00+08:00,31.9,61.0,Humid and Partly Cloudy
2018-07-09 17:00:00+08:00,31.2,65.0,Humid and Partly Cloudy
2018-07-09 18:00:00+08:00,30.4,71.0,Possible Light Rain
2018-07-09 19:00:00+08:00,28.1,80.0,Humid and Mostly Cloudy
2018-07-09 20:00:00+08:00,28.3,75.0,Humid and Mostly Cloudy
2018-07-09 21:00:00+08:00,28.0,76.0,Humid and Partly Cloudy
2018-07-09 22:00:00+08:00,27.8,77.0,Humid
2018-07-09 23:00:00+08:00,27.6,75.0,Humid
2018-07-10 00:00:00+08:00,27.5,76.0,Humid
2018-07-10 01:00:00+08:00,26.8,80.0,Humid
2018-07-10 02:00:00+08:00,26.7,83.0,Humid
2018-07-10 03:00:00+08:00,25.9,87.0,Humid
2018-07-10 04:00:00+08:00,25.7,88.0,Humid
2018-07-10 05:00:00+08:00,25.9,86.0,Humid
2018-07-10 06:00:00+08:00,25.4,89.0,Humid
2018-07-10 07:00:00+08:00,26.2,86.0,Humid
2018-07-10 08:00:00+08:00,28.4,74.0,Humid
2018-07-10 09:00:00+08:00,29.6,69.0,Humid
2018-07-10 10:00:00+08:00,30.7,66.0,Humid
2018-07-10 11:00:00+08:00,31.7,60.0,Humid and Partly Cloudy
2018-07-10 12:00:00+08:00,32.0,56.99999999999999,Humid and Partly Cloudy
2018-07-10 13:00:00+08:00,33.3,56.99999999999999,Humid and Partly Cloudy
2018-07-10 14:00:00+08:00,33.6,54.0,Humid and Partly Cloudy
2018-07-10 15:00:00+08:00,34.5,50.0,Humid and Partly Cloudy
2018-07-10 16:00:00+08:00,34.8,45.0,Partly Cloudy
2018-07-10 17:00:00+08:00,34.5,48.0,Partly Cloudy
2018-07-10 18:00:00+08:00,33.6,52.0,Humid and Partly Cloudy
2018-07-10 19:00:00+08:00,33.0,56.00000000000001,Humid and Partly Cloudy
2018-07-10 20:00:00+08:00,31.8,60.0,Humid and Partly Cloudy
2018-07-10 21:00:00+08:00,30.7,62.0,Humid and Partly Cloudy
2018-07-10 22:00:00+08:00,29.8,69.0,Humid
2018-07-10 23:00:00+08:00,29.0,75.0,Humid
2018-07-11 00:00:00+08:00,28.4,78.0,Humid
2018-07-11 01:00:00+08:00,28.2,79.0,Humid and Partly Cloudy
2018-07-11 02:00:00+08:00,27.4,80.0,Humid and Partly Cloudy
2018-07-11 03:00:00+08:00,27.2,81.0,Humid
2018-07-11 04:00:00+08:00,27.0,82.0,Humid and Partly Cloudy
2018-07-11 05:00:00+08:00,26.6,84.0,Humid and Partly Cloudy
2018-07-11 06:00:00+08:00,26.7,87.0,Humid and Partly Cloudy
2018-07-11 07:00:00+08:00,27.5,80.0,Humid and Partly Cloudy
2018-07-11 08:00:00+08:00,28.6,77.0,Humid and Partly Cloudy
2018-07-11 09:00:00+08:00,29.7,72.0,Humid and Partly Cloudy
2018-07-11 10:00:00+08:00,30.9,68.0,Humid and Mostly Cloudy
2018-07-11 11:00:00+08:00,32.0,64.0,Humid and Mostly Cloudy
2018-07-11 12:00:00+08:00,33.0,62.0,Humid and Partly Cloudy
2018-07-11 13:00:00+08:00,34.5,56.99999999999999,Humid and Partly Cloudy
2018-07-11 14:00:00+08:00,34.8,52.0,Humid and Partly Cloudy
2018-07-11 15:00:00+08:00,35.8,53.0,Humid and Partly Cloudy
2018-07-11 16:00:00+08:00,36.0,46.0,Humid and Partly Cloudy
2018-07-11 17:00:00+08:00,35.7,46.0,Humid
2018-07-11 18:00:00+08:00,35.5,48.0,Humid and Partly Cloudy
2018-07-11 19:00:00+08:00,34.4,46.0,Mostly Cloudy
2018-07-11 20:00:00+08:00,33.2,56.00000000000001,Humid and Mostly Cloudy
2018-07-11 21:00:00+08:00,32.1,64.0,Humid and Mostly Cloudy
2018-07-11 22:00:00+08:00,31.1,69.0,Humid and Overcast
2018-07-11 23:00:00+08:00,30.3,73.0,Humid and Overcast
2018-07-12 00:00:00+08:00,30.1,74.0,Humid and Mostly Cloudy
2018-07-12 01:00:00+08:00,29.3,75.0,Humid and Mostly Cloudy
2018-07-12 02:00:00+08:00,29.1,73.0,Humid and Mostly Cloudy
2018-07-12 03:00:00+08:00,28.9,74.0,Humid and Mostly Cloudy
2018-07-12 04:00:00+08:00,28.2,77.0,Humid and Mostly Cloudy
2018-07-12 05:00:00+08:00,28.4,77.0,Humid and Mostly Cloudy
2018-07-12 06:00:00+08:00,28.5,80.0,Humid and Mostly Cloudy
2018-07-12 07:00:00+08:00,28.5,80.0,Humid and Mostly Cloudy
2018-07-12 08:00:00+08:00,29.0,77.0,Humid and Mostly Cloudy
2018-07-12 09:00:00+08:00,29.9,73.0,Humid and Mostly Cloudy
2018-07-12 10:00:00+08:00,31.1,67.0,Humid and Mostly Cloudy
2018-07-12 11:00:00+08:00,32.8,56.99999999999999,Humid and Mostly Cloudy
2018-07-12 12:00:00+08:00,33.7,56.00000000000001,Humid and Mostly Cloudy
2018-07-12 13:00:00+08:00,34.0,52.0,Humid and Mostly Cloudy
2018-07-12 14:00:00+08:00,34.2,52.0,Humid and Mostly Cloudy
2018-07-12 15:00:00+08:00,34.9,52.0,Humid and Mostly Cloudy
2018-07-12 16:00:00+08:00,34.7,50.0,Humid and Mostly Cloudy
2018-07-12 17:00:00+08:00,34.2,49.0,Mostly Cloudy
2018-07-12 18:00:00+08:00,34.0,50.0,Partly Cloudy
2018-07-12 19:00:00+08:00,32.9,52.0,Partly Cloudy
2018-07-12 20:00:00+08:00,31.3,62.0,Humid and Partly Cloudy
2018-07-12 21:00:00+08:00,29.8,69.0,Humid and Mostly Cloudy
2018-07-12 22:00:00+08:00,29.5,70.0,Humid and Mostly Cloudy
2018-07-12 23:00:00+08:00,29.3,69.0,Humid and Mostly Cloudy
2018-07-13 00:00:00+08:00,28.5,75.0,Humid and Mostly Cloudy
2018-07-13 01:00:00+08:00,28.4,73.0,Humid and Mostly Cloudy
2018-07-13 02:00:00+08:00,28.3,74.0,Humid and Mostly Cloudy
2018-07-13 03:00:00+08:00,27.5,77.0,Humid and Mostly Cloudy
2018-07-13 04:00:00+08:00,27.4,77.0,Humid and Mostly Cloudy
2018-07-13 05:00:00+08:00,27.3,78.0,Possible Light Rain
2018-07-13 06:00:00+08:00,27.2,78.0,Rain
2018-07-13 07:00:00+08:00,27.1,82.0,Light Rain
2018-07-13 08:00:00+08:00,27.6,78.0,Light Rain
2018-07-13 09:00:00+08:00,29.2,71.0,Light Rain
2018-07-13 10:00:00+08:00,29.7,71.0,Humid and Mostly Cloudy
2018-07-13 11:00:00+08:00,30.6,65.0,Light Rain
2018-07-13 12:00:00+08:00,31.0,67.0,Rain
2018-07-13 13:00:00+08:00,31.7,64.0,Rain
2018-07-13 14:00:00+08:00,30.6,69.0,Rain
2018-07-13 15:00:00+08:00,27.7,81.0,Light Rain
2018-07-13 16:00:00+08:00,27.1,87.0,Light Rain
2018-07-13 17:00:00+08:00,27.1,89.0,Humid and Mostly Cloudy
2018-07-13 18:00:00+08:00,27.1,89.0,Humid and Mostly Cloudy
2018-07-13 19:00:00+08:00,26.9,87.0,Light Rain
2018-07-13 20:00:00+08:00,26.8,90.0,Light Rain
2018-07-13 21:00:00+08:00,26.7,91.0,Humid and Overcast
2018-07-13 22:00:00+08:00,26.6,88.0,Humid and Mostly Cloudy
2018-07-13 23:00:00+08:00,26.6,88.0,Humid and Mostly Cloudy
2018-07-14 00:00:00+08:00,26.4,89.0,Humid and Mostly Cloudy
2018-07-14 01:00:00+08:00,25.8,92.0,Humid and Mostly Cloudy
2018-07-14 02:00:00+08:00,25.7,93.0,Humid and Mostly Cloudy
2018-07-14 03:00:00+08:00,25.6,93.0,Humid and Mostly Cloudy
2018-07-14 04:00:00+08:00,25.5,94.0,Humid and Mostly Cloudy
2018-07-14 05:00:00+08:00,25.7,89.0,Humid and Mostly Cloudy
2018-07-14 06:00:00+08:00,25.7,89.0,Humid and Mostly Cloudy
2018-07-14 07:00:00+08:00,25.7,89.0,Humid and Mostly Cloudy
2018-07-14 08:00:00+08:00,26.6,85.0,Humid and Mostly Cloudy
2018-07-14 09:00:00+08:00,27.5,81.0,Humid and Mostly Cloudy
2018-07-14 10:00:00+08:00,27.9,79.0,Humid and Mostly Cloudy
2018-07-14 11:00:00+08:00,29.3,76.0,Light Rain
2018-07-14 12:00:00+08:00,26.6,86.0,Light Rain and Breezy
2018-07-14 13:00:00+08:00,28.6,79.0,Humid and Mostly Cloudy
2018-07-14 14:00:00+08:00,29.5,75.0,Humid and Mostly Cloudy
2018-07-14 15:00:00+08:00,28.3,77.0,Rain
2018-07-14 16:00:00+08:00,28.3,80.0,Light Rain
2018-07-14 17:00:00+08:00,28.3,77.0,Light Rain
2018-07-14 18:00:00+08:00,28.7,78.0,Light Rain
2018-07-14 19:00:00+08:00,27.7,82.0,Light Rain
2018-07-14 20:00:00+08:00,27.5,80.0,Humid and Partly Cloudy
2018-07-14 21:00:00+08:00,27.3,81.0,Humid and Overcast
2018-07-14 22:00:00+08:00,26.6,84.0,Humid and Overcast
2018-07-14 23:00:00+08:00,26.6,84.0,Humid and Mostly Cloudy
2018-07-15 00:00:00+08:00,26.6,83.0,Humid and Mostly Cloudy
2018-07-15 01:00:00+08:00,26.5,87.0,Humid and Mostly Cloudy
2018-07-15 02:00:00+08:00,26.5,87.0,Humid and Mostly Cloudy
2018-07-15 03:00:00+08:00,25.8,91.0,Humid and Mostly Cloudy
2018-07-15 04:00:00+08:00,25.7,88.0,Humid and Mostly Cloudy
2018-07-15 05:00:00+08:00,25.8,87.0,Humid and Mostly Cloudy
2018-07-15 06:00:00+08:00,25.9,87.0,Humid and Mostly Cloudy
2018-07-15 07:00:00+08:00,26.6,84.0,Humid and Mostly Cloudy
2018-07-15 08:00:00+08:00,27.0,80.0,Humid and Mostly Cloudy
2018-07-15 09:00:00+08:00,28.5,76.0,Humid and Mostly Cloudy
2018-07-15 10:00:00+08:00,29.0,74.0,Humid and Mostly Cloudy
2018-07-15 11:00:00+08:00,30.5,65.0,Possible Light Rain
2018-07-15 12:00:00+08:00,30.8,64.0,Humid and Mostly Cloudy
2018-07-15 13:00:00+08:00,31.2,62.0,Humid and Mostly Cloudy
2018-07-15 14:00:00+08:00,30.1,66.0,Humid and Mostly Cloudy
2018-07-15 15:00:00+08:00,30.1,69.0,Humid and Mostly Cloudy
2018-07-15 16:00:00+08:00,30.6,64.0,Humid and Mostly Cloudy
2018-07-15 17:00:00+08:00,28.1,80.0,Breezy and Humid
2018-07-15 18:00:00+08:00,27.8,78.0,Humid and Mostly Cloudy
2018-07-15 19:00:00+08:00,27.5,78.0,Humid and Mostly Cloudy
2018-07-15 20:00:00+08:00,27.2,79.0,Humid and Mostly Cloudy
2018-07-15 21:00:00+08:00,27.0,80.0,Humid and Mostly Cloudy
2018-07-15 22:00:00+08:00,26.8,80.0,Humid and Partly Cloudy
2018-07-15 23:00:00+08:00,26.7,81.0,Humid and Overcast
2018-07-16 00:00:00+08:00,26.8,82.0,Humid and Mostly Cloudy
2018-07-16 01:00:00+08:00,26.7,82.0,Humid and Mostly Cloudy
2018-07-16 02:00:00+08:00,25.9,86.0,Humid and Mostly Cloudy
2018-07-16 03:00:00+08:00,25.7,90.0,Humid and Mostly Cloudy
2018-07-16 04:00:00+08:00,25.7,90.0,Humid and Mostly Cloudy
2018-07-16 05:00:00+08:00,26.1,85.0,Humid and Mostly Cloudy
2018-07-16 06:00:00+08:00,26.1,85.0,Humid and Mostly Cloudy
2018-07-16 07:00:00+08:00,26.2,88.0,Humid and Overcast
2018-07-16 08:00:00+08:00,27.7,78.0,Humid and Overcast
2018-07-16 09:00:00+08:00,28.6,74.0,Humid and Overcast
2018-07-16 10:00:00+08:00,29.7,67.0,Humid and Overcast
2018-07-16 11:00:00+08:00,30.6,66.0,Humid and Partly Cloudy
